,Date,P_SUM
433,2022-06-28T05:51:00Z,112399.04480664432
434,2022-06-28T05:52:00Z,126210.97888623277
435,2022-06-28T05:53:00Z,126778.18242543867
436,2022-06-28T05:54:00Z,130787.75864117444
437,2022-06-28T05:55:00Z,132194.7273591732
438,2022-06-28T05:56:00Z,121000.22212234832
439,2022-06-28T05:57:00Z,111786.65245513277
440,2022-06-28T05:58:00Z,127171.64814889155
441,2022-06-28T05:59:00Z,123177.51910119798
442,2022-06-28T06:00:00Z,114923.89408572449
443,2022-06-28T06:01:00Z,123921.3755307832
444,2022-06-28T06:02:00Z,124357.42981598363
445,2022-06-28T06:03:00Z,124160.7640601798
446,2022-06-28T06:04:00Z,124060.6310471937
447,2022-06-28T06:05:00Z,124293.97671736241
448,2022-06-28T06:06:00Z,125548.99522548691
449,2022-06-28T06:07:00Z,130723.8189206707
450,2022-06-28T06:08:00Z,130681.9057421989
451,2022-06-28T06:09:00Z,130714.2448097574
452,2022-06-28T06:10:00Z,130707.63350432494
453,2022-06-28T06:11:00Z,130650.6584971485
454,2022-06-28T06:12:00Z,130686.63907965555
455,2022-06-28T06:13:00Z,130703.60515325243
456,2022-06-28T06:14:00Z,130680.17894964726
457,2022-06-28T06:15:00Z,130600.63107341087
458,2022-06-28T06:16:00Z,128760.87588749446
459,2022-06-28T06:17:00Z,120539.52075478694
460,2022-06-28T06:18:00Z,123355.19562715036
461,2022-06-28T06:19:00Z,113352.99333215544
462,2022-06-28T06:20:00Z,124157.8977142655
463,2022-06-28T06:21:00Z,124328.24198268003
464,2022-06-28T06:22:00Z,124182.84332235418
465,2022-06-28T06:23:00Z,124242.96390925914
466,2022-06-28T06:24:00Z,124353.29369629195
467,2022-06-28T06:25:00Z,124335.58671343792
468,2022-06-28T06:26:00Z,124355.87382338871
469,2022-06-28T06:27:00Z,124262.24704481392
470,2022-06-28T06:28:00Z,123157.97872134023
471,2022-06-28T06:29:00Z,120610.1847049399
472,2022-06-28T06:30:00Z,120638.99451652818
473,2022-06-28T06:31:00Z,120697.98968638634
474,2022-06-28T06:32:00Z,120029.00334298643
475,2022-06-28T06:33:00Z,120171.06400337932
476,2022-06-28T06:34:00Z,120279.6492027335
477,2022-06-28T06:35:00Z,120193.94038745486
478,2022-06-28T06:36:00Z,120290.02475959754
479,2022-06-28T06:37:00Z,120137.71809751708
480,2022-06-28T06:38:00Z,120028.29669350627
481,2022-06-28T06:39:00Z,120173.6778913244
482,2022-06-28T06:40:00Z,127943.13608656624
483,2022-06-28T06:41:00Z,130357.89140562307
484,2022-06-28T06:42:00Z,130518.38315540501
485,2022-06-28T06:43:00Z,130471.04243484343
486,2022-06-28T06:44:00Z,130470.23104414249
487,2022-06-28T06:45:00Z,130390.1807466119
488,2022-06-28T06:46:00Z,130468.15051107688
489,2022-06-28T06:47:00Z,130369.0735640354
490,2022-06-28T06:48:00Z,130430.5708533327
491,2022-06-28T06:49:00Z,130408.00996702017
492,2022-06-28T06:50:00Z,130301.19180714022
493,2022-06-28T06:51:00Z,130347.20185623878
494,2022-06-28T06:52:00Z,130335.44227090369
495,2022-06-28T06:53:00Z,130309.62752885817
496,2022-06-28T06:54:00Z,130361.7303300639
497,2022-06-28T06:55:00Z,130314.6391022715
498,2022-06-28T06:56:00Z,130262.05633156715
499,2022-06-28T06:57:00Z,130235.3164092303
500,2022-06-28T06:58:00Z,130242.76109205627
501,2022-06-28T06:59:00Z,130410.12093474217
502,2022-06-28T07:00:00Z,114326.70475976582
503,2022-06-28T07:01:00Z,126037.80236537152
504,2022-06-28T07:02:00Z,130310.47953292652
505,2022-06-28T07:03:00Z,130274.67690168899
506,2022-06-28T07:04:00Z,130397.07045431067
507,2022-06-28T07:05:00Z,130313.90418015984
508,2022-06-28T07:06:00Z,130251.3526458671
509,2022-06-28T07:07:00Z,130322.9544496665
510,2022-06-28T07:08:00Z,130285.92674810742
511,2022-06-28T07:09:00Z,130424.8987066541
512,2022-06-28T07:10:00Z,130343.77188709835
513,2022-06-28T07:11:00Z,130333.80428767717
514,2022-06-28T07:12:00Z,130199.77687977605
515,2022-06-28T07:13:00Z,130179.11224703868
516,2022-06-28T07:14:00Z,130345.60910922276
517,2022-06-28T07:15:00Z,114243.6321179184
518,2022-06-28T07:16:00Z,106841.16631807752
519,2022-06-28T07:17:00Z,106788.21184542256
520,2022-06-28T07:18:00Z,106758.27445476266
521,2022-06-28T07:19:00Z,110318.11891768366
522,2022-06-28T07:20:00Z,125949.32316481652
523,2022-06-28T07:21:00Z,116414.30881061732
524,2022-06-28T07:22:00Z,116432.32961968197
525,2022-06-28T07:23:00Z,116680.08634909987
526,2022-06-28T07:24:00Z,116384.29342075613
527,2022-06-28T07:25:00Z,121191.61569759929
528,2022-06-28T07:26:00Z,118946.01771444376
529,2022-06-28T07:27:00Z,105217.27568482202
530,2022-06-28T07:28:00Z,105497.27733365342
531,2022-06-28T07:29:00Z,105498.86044035034
532,2022-06-28T07:30:00Z,123914.1285900688
533,2022-06-28T07:31:00Z,128643.69979956781
534,2022-06-28T07:32:00Z,105416.97607493997
535,2022-06-28T07:33:00Z,105620.56463405256
536,2022-06-28T07:34:00Z,105557.36665435402
537,2022-06-28T07:35:00Z,105752.82733081374
538,2022-06-28T07:36:00Z,118271.72840413083
539,2022-06-28T07:37:00Z,119936.55283555087
540,2022-06-28T07:38:00Z,116715.14873631875
541,2022-06-28T07:39:00Z,116667.09058452601
542,2022-06-28T07:40:00Z,116754.2490469543
543,2022-06-28T07:41:00Z,116536.47980153427
544,2022-06-28T07:42:00Z,116667.36915310197
545,2022-06-28T07:43:00Z,116558.23845826779
546,2022-06-28T07:44:00Z,116683.63689269862
547,2022-06-28T07:45:00Z,116688.41912517694
548,2022-06-28T07:46:00Z,117016.71543496157
549,2022-06-28T07:47:00Z,116783.71119839673
550,2022-06-28T07:48:00Z,116999.79293447928
551,2022-06-28T07:49:00Z,116683.12349497085
552,2022-06-28T07:50:00Z,119609.53528026195
553,2022-06-28T07:51:00Z,123445.97907536798
554,2022-06-28T07:52:00Z,107107.93639223847
555,2022-06-28T07:53:00Z,116391.58792601553
556,2022-06-28T07:54:00Z,116808.75576069592
